HGNC ID	Approved symbol	Accession numbers	entrezid
HGNC:38886	MIR3685		100500802.0
HGNC:38887	MIR3686		100500839.0
HGNC:38946	MIR3687-1		
HGNC:50835	MIR3687-2		
HGNC:38986	MIR3688-1		100500881.0
HGNC:41735	MIR3688-2		100616303.0
HGNC:38904	MIR3689A		100500846.0
HGNC:38924	MIR3689B		100500906.0
HGNC:41816	MIR3689C		100616333.0
HGNC:41621	MIR3689D1		100616131.0
HGNC:41846	MIR3689D2		100616344.0
HGNC:41887	MIR3689E		100616460.0
HGNC:41702	MIR3689F		100616212.0
HGNC:38967	MIR3690		100500894.0
HGNC:50218	MIR3690-2		
HGNC:38909	MIR3691		100500900.0
HGNC:38885	MIR3692		100500899.0
HGNC:38926	MIR3713		100500855.0
HGNC:38928	MIR3714		100500913.0
HGNC:38988	MIR3907		100500835.0
HGNC:38991	MIR3908		100500909.0
HGNC:38987	MIR3909		100500826.0
HGNC:38966	MIR3910-1		100500821.0
HGNC:38952	MIR3910-2		100500902.0
HGNC:38962	MIR3911		100500872.0
HGNC:38923	MIR3912		100500831.0
HGNC:38884	MIR3913-1		100500903.0
HGNC:38953	MIR3913-2		100500868.0
HGNC:38993	MIR3914-1		100500836.0
HGNC:38975	MIR3914-2		100500920.0
HGNC:38955	MIR3915		100500915.0
HGNC:38912	MIR3916		100500849.0
HGNC:38911	MIR3917		100500808.0
HGNC:38919	MIR3918		100500851.0
HGNC:38890	MIR3919		100500803.0
HGNC:38974	MIR3920		100500823.0
HGNC:38936	MIR3921		100500859.0
HGNC:38895	MIR3922		100500843.0
HGNC:38978	MIR3923		100500877.0
HGNC:38984	MIR3924		100500834.0
HGNC:38996	MIR3925		100500885.0
HGNC:38959	MIR3926-1		100500870.0
HGNC:38883	MIR3926-2		100500838.0
HGNC:38901	MIR3927		100500898.0
HGNC:38933	MIR3928		100500901.0
HGNC:38945	MIR3929		100500864.0
HGNC:38965	MIR3934		100500873.0
HGNC:38918	MIR3935		100500891.0
HGNC:38947	MIR3936		100500865.0
HGNC:40538	MIR3936HG		553103.0
HGNC:38970	MIR3937		100500822.0
HGNC:38972	MIR3938		100500875.0
HGNC:38931	MIR3939		100500857.0
HGNC:38893	MIR3940		100500888.0
HGNC:38949	MIR3941		100500866.0
HGNC:38976	MIR3942		100500904.0
HGNC:38888	MIR3943		100500829.0
HGNC:38898	MIR3944		100500911.0
HGNC:38954	MIR3945		100500818.0
HGNC:52002	MIR3945HG		731424.0
HGNC:41595	MIR3960		100616250.0
HGNC:41876	MIR3972		100616188.0
HGNC:41756	MIR3973		100616311.0
HGNC:41672	MIR3974		100616279.0
HGNC:41613	MIR3975		100616257.0
HGNC:41578	MIR3976		100616244.0
HGNC:51104	MIR3976HG		645355.0
HGNC:41721	MIR3977		100616297.0
HGNC:41630	MIR3978		100616491.0
HGNC:38370	MIR4251		100422968.0
HGNC:38384	MIR4252		100422975.0
HGNC:38231	MIR4253		100422914.0
HGNC:38193	MIR4254		100423028.0
HGNC:38187	MIR4255		100422898.0
HGNC:38388	MIR4256		100422976.0
HGNC:38312	MIR4257		100422997.0
HGNC:38281	MIR4258		100423020.0
HGNC:38309	MIR4259		100422852.0
HGNC:38179	MIR4260		100422894.0
HGNC:38272	MIR4261		100422929.0
HGNC:38308	MIR4262		100422996.0
HGNC:38365	MIR4263		100422965.0
HGNC:38338	MIR4264		100422888.0
HGNC:38358	MIR4265		100422863.0
HGNC:38175	MIR4266		100423027.0
HGNC:38286	MIR4267		100422994.0
HGNC:38352	MIR4268		100422959.0
HGNC:38291	MIR4269		100423043.0
HGNC:38377	MIR4270		100422868.0
HGNC:38332	MIR4271		100422952.0
HGNC:38303	MIR4272		100422941.0
HGNC:38339	MIR4273		100422955.0
HGNC:38194	MIR4274		100422826.0
HGNC:38293	MIR4275		100422937.0
HGNC:38232	MIR4276		100423042.0
HGNC:38367	MIR4277		100422966.0
HGNC:38243	MIR4278		100422999.0
HGNC:38195	MIR4279		100422874.0
HGNC:38334	MIR4280		100422887.0
HGNC:54975	MIR4280HG		117751736.0
HGNC:38357	MIR4281		100422962.0
HGNC:38189	MIR4282		100423005.0
HGNC:38238	MIR4283-1		100422917.0
HGNC:38296	MIR4283-2		100422848.0
HGNC:38322	MIR4284		100422948.0
HGNC:38337	MIR4285		100422858.0
HGNC:38186	MIR4286		100422982.0
HGNC:38208	MIR4287		100422828.0
HGNC:38203	MIR4288		100422903.0
HGNC:38278	MIR4289		100423015.0
HGNC:38360	MIR4290		100422963.0
HGNC:27861	MIR4290HG		286370.0
HGNC:38267	MIR4291		100422927.0
HGNC:38348	MIR4292		100422860.0
HGNC:38270	MIR4293		100422843.0
HGNC:38180	MIR4294		100422895.0
HGNC:38220	MIR4295		100422909.0
HGNC:38178	MIR4296		100423041.0
HGNC:38393	MIR4297		100422873.0
HGNC:38313	MIR4298		100423021.0
HGNC:38329	MIR4299		100423026.0
HGNC:38184	MIR4300		100422823.0
HGNC:52003	MIR4300HG		101928989.0
HGNC:38323	MIR4301		100422855.0
HGNC:38185	MIR4302		100422897.0
HGNC:38256	MIR4303		100422924.0
HGNC:38276	MIR4304		100422931.0
HGNC:38301	MIR4305		100422940.0
HGNC:38350	MIR4306		100422861.0
HGNC:38257	MIR4307		100423019.0
HGNC:52004	MIR4307HG		101927081.0
HGNC:38206	MIR4308		100422984.0
HGNC:38336	MIR4309		100422954.0
HGNC:38383	MIR4310		100423013.0
HGNC:38207	MIR4311		100422905.0
HGNC:38376	MIR4312		100422971.0
HGNC:38310	MIR4313		100423035.0
HGNC:38191	MIR4314		100422983.0
HGNC:38342	MIR4315-1		100423004.0
HGNC:38356	MIR4315-2		100422961.0
HGNC:38306	MIR4316		100422851.0
HGNC:38260	MIR4317		100422840.0
HGNC:38333	MIR4318		100422857.0
HGNC:38212	MIR4319		100422829.0
HGNC:38369	MIR4320		100422865.0
HGNC:38244	MIR4321		100423031.0
HGNC:38261	MIR4322		100422925.0
HGNC:38394	MIR4323		100422980.0
HGNC:38392	MIR4324		100422979.0
HGNC:38304	MIR4325		100422883.0
HGNC:38314	MIR4326		100422945.0
HGNC:38355	MIR4327		100422891.0
HGNC:38280	MIR4328		100422932.0
HGNC:38290	MIR4329		100423009.0
HGNC:38273	MIR4330		100422930.0
HGNC:41535	MIR4417		
HGNC:41789	MIR4418		100616433.0
HGNC:41828	MIR4419A		
HGNC:41724	MIR4419B		
HGNC:41772	MIR4420		100616164.0
HGNC:41879	MIR4421		100616189.0
HGNC:41654	MIR4422		100616272.0
HGNC:53113	MIR4422HG		109729135.0
HGNC:41784	MIR4423		100616481.0
HGNC:41805	MIR4424		100616328.0
HGNC:41891	MIR4425		100616365.0
HGNC:41848	MIR4426		100616345.0
HGNC:41678	MIR4427		100616390.0
HGNC:41667	MIR4428		100616141.0
HGNC:41579	MIR4429		100616469.0
HGNC:41646	MIR4430		100616136.0
HGNC:41738	MIR4431		100616431.0
HGNC:41649	MIR4432		100616473.0
HGNC:52005	MIR4432HG		106660609.0
HGNC:41634	MIR4433A		100616265.0
HGNC:50258	MIR4433B		102465833.0
HGNC:41832	MIR4434		100616419.0
HGNC:41713	MIR4435-1		100616499.0
HGNC:41837	MIR4435-2		100616341.0
HGNC:35163	MIR4435-2HG	BX647931	541471.0
HGNC:41762	MIR4436A		100616399.0
HGNC:41587	MIR4436B1		100616123.0
HGNC:43451	MIR4436B2		100847033.0
HGNC:41715	MIR4437		100616213.0
HGNC:41555	MIR4438		100616375.0
HGNC:41622	MIR4439		100616207.0
HGNC:41740	MIR4440		100616397.0
HGNC:41728	MIR4441		100616493.0
HGNC:41718	MIR4442		100616477.0
HGNC:41830	MIR4443		100616407.0
HGNC:41710	MIR4444-1		100616394.0
HGNC:43481	MIR4444-2		100846999.0
HGNC:41614	MIR4445		100616129.0
HGNC:41700	MIR4446		100616476.0
HGNC:41850	MIR4447		100616485.0
HGNC:41604	MIR4448		100616127.0
HGNC:41864	MIR4449		100616436.0
HGNC:41725	MIR4450		100616299.0
HGNC:41858	MIR4451		100616349.0
HGNC:41539	MIR4452		100616463.0
HGNC:41892	MIR4453		100616193.0
HGNC:25288	MIR4453HG		54553.0
HGNC:41553	MIR4454		100616234.0
HGNC:41536	MIR4455		100616111.0
HGNC:41606	MIR4456		100616381.0
HGNC:41554	MIR4457		100616235.0
HGNC:41674	MIR4458		100616142.0
HGNC:49008	MIR4458HG		100505738.0
HGNC:41551	MIR4459		
HGNC:41795	MIR4460		100616325.0
HGNC:41656	MIR4461		
HGNC:41549	MIR4462		100616413.0
HGNC:41665	MIR4463		100616389.0
HGNC:41528	MIR4464		100616109.0
HGNC:41842	MIR4465		100616180.0
HGNC:41726	MIR4466		100616154.0
HGNC:41896	MIR4467		100616367.0
HGNC:41533	MIR4468		100616226.0
HGNC:41556	MIR4469		100616115.0
HGNC:41833	MIR4470		100616484.0
HGNC:41657	MIR4471		100616451.0
HGNC:41644	MIR4472-1		100616268.0
HGNC:41752	MIR4472-2		100616309.0
HGNC:41540	MIR4473		100616229.0
HGNC:41821	MIR4474		100616441.0
HGNC:41697	MIR4475		100616289.0
HGNC:41793	MIR4476		100616456.0
HGNC:41859	MIR4477A		100616184.0
HGNC:41898	MIR4477B		100616194.0
HGNC:41759	MIR4478		100616312.0
HGNC:41767	MIR4479		100616480.0
HGNC:41716	MIR4480		100616151.0
HGNC:41781	MIR4481		100616320.0
HGNC:41792	MIR4482		100616323.0
HGNC:41761	MIR4483		100616162.0
HGNC:41799	MIR4484		100616327.0
HGNC:41628	MIR4485		100616263.0
HGNC:41566	MIR4486		100616118.0
HGNC:41851	MIR4487		100616222.0
HGNC:41599	MIR4488		100616470.0
HGNC:41685	MIR4489		100616284.0
HGNC:41871	MIR4490		100616186.0
HGNC:41808	MIR4491		100616330.0
HGNC:41563	MIR4492		100616376.0
HGNC:41778	MIR4493		100616319.0
HGNC:41731	MIR4494		100616478.0
HGNC:41693	MIR4495		100616287.0
HGNC:41569	MIR4496		100616240.0
HGNC:41737	MIR4497		100616454.0
HGNC:41838	MIR4498		100616179.0
HGNC:41739	MIR4499		100616304.0
HGNC:41853	MIR4500		100616182.0
HGNC:42773	MIR4500HG		642345.0
HGNC:41650	MIR4501		100616137.0
HGNC:41534	MIR4502		100616227.0
HGNC:41675	MIR4503		100616280.0
HGNC:41624	MIR4504		100616261.0
HGNC:41743	MIR4505		100616158.0
HGNC:41663	MIR4506		100616140.0
HGNC:41642	MIR4507		100616135.0
HGNC:41659	MIR4508		100616275.0
HGNC:41860	MIR4509-1		100616223.0
HGNC:41537	MIR4509-2		100616228.0
HGNC:41610	MIR4509-3		100616382.0
HGNC:41708	MIR4510		100616293.0
HGNC:41589	MIR4511		100616379.0
HGNC:41701	MIR4512		100616149.0
HGNC:41855	MIR4513		100616183.0
HGNC:41845	MIR4514		100616181.0
HGNC:41800	MIR4515		100616404.0
HGNC:41617	MIR4516		100616258.0
HGNC:41878	MIR4517		100616487.0
HGNC:41809	MIR4518		100616405.0
HGNC:41544	MIR4519		100616231.0
HGNC:41775	MIR4520-1		100616401.0
HGNC:41839	MIR4520-2		100616466.0
HGNC:41813	MIR4521		100616406.0
HGNC:41668	MIR4522		100616277.0
HGNC:41583	MIR4523		100616122.0
HGNC:41771	MIR4524A		100616316.0
HGNC:43520	MIR4524B		100847008.0
HGNC:41903	MIR4525		100616196.0
HGNC:41618	MIR4526		100616130.0
HGNC:41633	MIR4527		100616264.0
HGNC:31724	MIR4527HG	BC040860	110175910.0
HGNC:41547	MIR4528		100616232.0
HGNC:41703	MIR4529		100616290.0
HGNC:41764	MIR4530		100616163.0
HGNC:41872	MIR4531		100616355.0
HGNC:41869	MIR4532		
HGNC:41886	MIR4533		100616362.0
HGNC:41692	MIR4534		100616146.0
HGNC:41629	MIR4535		100616415.0
HGNC:41730	MIR4536-1		100616155.0
HGNC:43525	MIR4536-2		100847061.0
HGNC:41682	MIR4537		100616422.0
HGNC:41664	MIR4538		100616276.0
HGNC:41546	MIR4539		100616374.0
HGNC:41670	MIR4540		100616278.0
HGNC:41593	MIR4632		100616438.0
HGNC:41822	MIR4633		100616175.0
HGNC:41559	MIR4634		100616202.0
HGNC:41748	MIR4635		100616479.0
HGNC:41798	MIR4636		100616326.0
HGNC:41651	MIR4637		100616271.0
HGNC:41841	MIR4638		100616342.0
HGNC:41645	MIR4639		100616269.0
HGNC:41561	MIR4640		100616237.0
HGNC:41835	MIR4641		100616178.0
HGNC:41865	MIR4642		100616352.0
HGNC:41814	MIR4643		100616174.0
HGNC:41687	MIR4644		100616430.0
HGNC:41689	MIR4645		100616285.0
HGNC:41543	MIR4646		100616230.0
HGNC:41594	MIR4647		100616124.0
HGNC:41560	MIR4648		100616116.0
HGNC:41852	MIR4649		100616346.0
HGNC:41755	MIR4650-1		100616310.0
HGNC:41810	MIR4650-2		100616331.0
HGNC:41647	MIR4651		100616270.0
HGNC:41615	MIR4652		100616206.0
HGNC:41562	MIR4653		100616117.0
HGNC:41643	MIR4654		100616386.0
HGNC:41754	MIR4655		100616160.0
HGNC:41749	MIR4656		100616465.0
HGNC:41706	MIR4657		100616393.0
HGNC:41673	MIR4658		100616439.0
HGNC:41857	MIR4659A		100616348.0
HGNC:41530	MIR4659B		100616372.0
HGNC:41861	MIR4660		100616350.0
HGNC:41582	MIR4661		100616245.0
HGNC:41826	MIR4662A		100616221.0
HGNC:41607	MIR4662B		100616255.0
HGNC:41623	MIR4663		100616260.0
HGNC:41777	MIR4664		100616318.0
HGNC:41696	MIR4665		100616288.0
HGNC:41750	MIR4666A		100616308.0
HGNC:43486	MIR4666B		100847047.0
HGNC:41723	MIR4667		100616214.0
HGNC:41545	MIR4668		100616114.0
HGNC:41558	MIR4669		100616236.0
HGNC:41862	MIR4670		100616351.0
HGNC:41598	MIR4671		100616380.0
HGNC:41662	MIR4672		100616429.0
HGNC:41574	MIR4673		100616242.0
HGNC:41729	MIR4674		100616301.0
HGNC:41619	MIR4675		100616383.0
HGNC:41691	MIR4676		100616286.0
HGNC:41844	MIR4677		100616343.0
HGNC:41717	MIR4678		100616296.0
HGNC:41612	MIR4679-1		100616128.0
HGNC:41890	MIR4679-2		100616192.0
HGNC:41541	MIR4680		100616113.0
HGNC:41753	MIR4681		100616398.0
HGNC:41788	MIR4682		100616322.0
HGNC:41883	MIR4683		100616500.0
HGNC:41695	MIR4684		100616391.0
HGNC:41802	MIR4685		100616482.0
HGNC:41601	MIR4686		100616126.0
HGNC:41712	MIR4687		100616453.0
HGNC:41897	MIR4688		100616368.0
HGNC:41895	MIR4689		100616421.0
HGNC:41707	MIR4690		100616292.0
HGNC:41796	MIR4691		100616403.0
HGNC:41856	MIR4692		100616410.0
HGNC:41818	MIR4693		100616457.0
HGNC:41586	MIR4694		100616426.0
HGNC:41573	MIR4695		100616120.0
HGNC:41780	MIR4696		100616402.0
HGNC:41570	MIR4697		100616119.0
HGNC:27448	MIR4697HG		
HGNC:41867	MIR4698		100616486.0
HGNC:41636	MIR4699		100616133.0
HGNC:41806	MIR4700		100616329.0
HGNC:41627	MIR4701		100616262.0
HGNC:41817	MIR4703		100616423.0
HGNC:41602	MIR4704		100616205.0
HGNC:41567	MIR4705		100616239.0
HGNC:41576	MIR4706		100616490.0
HGNC:41531	MIR4707		100616424.0
HGNC:41824	MIR4708		100616176.0
HGNC:41690	MIR4709		100616211.0
HGNC:41727	MIR4710		100616300.0
HGNC:41847	MIR4711		100616409.0
HGNC:41732	MIR4712		100616396.0
HGNC:41899	MIR4713		100616369.0
HGNC:53124	MIR4713HG		109729174.0
HGNC:41763	MIR4714		100616432.0
HGNC:41666	MIR4715		100616474.0
HGNC:41812	MIR4716		100616332.0
HGNC:41571	MIR4717		100616241.0
HGNC:41900	MIR4718		100616195.0
HGNC:41807	MIR4719		100616172.0
HGNC:41705	MIR4720		100616150.0
HGNC:41609	MIR4721		100616256.0
HGNC:41782	MIR4722		100616167.0
HGNC:41660	MIR4723		100616388.0
HGNC:41590	MIR4724		100616248.0
HGNC:41608	MIR4725		100616449.0
HGNC:41722	MIR4726		100616153.0
HGNC:41709	MIR4727		100616416.0
HGNC:41632	MIR4728		100616132.0
HGNC:41585	MIR4729		100616204.0
HGNC:41880	MIR4730		100616359.0
HGNC:41597	MIR4731		100616125.0
HGNC:41639	MIR4732		100616385.0
HGNC:41638	MIR4733		100616266.0
HGNC:55332	MIR4733HG		119139899.0
HGNC:41572	MIR4734		100616203.0
HGNC:41888	MIR4735		100616363.0
HGNC:41804	MIR4736		100616220.0
HGNC:41669	MIR4737		100616210.0
HGNC:41679	MIR4738		100616282.0
HGNC:41801	MIR4739		100616170.0
HGNC:41711	MIR4740		100616294.0
HGNC:41661	MIR4741		100616139.0
HGNC:41565	MIR4742		100616468.0
HGNC:41894	MIR4743		100616366.0
HGNC:41866	MIR4744		100616420.0
HGNC:41868	MIR4745		100616459.0
HGNC:41904	MIR4746		100616371.0
HGNC:41827	MIR4747		100616337.0
HGNC:41557	MIR4748		100616425.0
HGNC:41760	MIR4749		100616313.0
HGNC:41765	MIR4750		100616314.0
HGNC:41819	MIR4751		100616483.0
HGNC:41803	MIR4752		100616171.0
HGNC:41527	MIR4753		100616224.0
HGNC:41786	MIR4754		100616168.0
HGNC:41815	MIR4755		100616434.0
HGNC:41529	MIR4756		100616225.0
HGNC:41746	MIR4757		100616307.0
HGNC:41836	MIR4758		100616340.0
HGNC:41575	MIR4759		100616243.0
HGNC:41698	MIR4760		100616148.0
HGNC:41591	MIR4761		100616414.0
HGNC:41603	MIR4762		100616253.0
HGNC:41677	MIR4763		100616143.0
HGNC:41714	MIR4764		100616295.0
HGNC:41791	MIR4765		100616219.0
HGNC:41680	MIR4766		100616283.0
HGNC:41548	MIR4767		100616467.0
HGNC:41592	MIR4768		100616249.0
HGNC:41694	MIR4769		100616147.0
HGNC:41542	MIR4770		100616373.0
HGNC:41901	MIR4771-1		100616370.0
HGNC:41774	MIR4771-2		100616165.0
HGNC:41741	MIR4772		100616157.0
HGNC:41699	MIR4773-1		100616392.0
HGNC:41790	MIR4773-2		100616418.0
HGNC:41873	MIR4774		100616356.0
HGNC:41885	MIR4775		100616361.0
HGNC:41641	MIR4776-1		100616267.0
HGNC:41631	MIR4776-2		100616472.0
HGNC:41773	MIR4777		100616317.0
HGNC:41648	MIR4778		100616464.0
HGNC:41747	MIR4779		100616159.0
HGNC:41552	MIR4780		100616447.0
HGNC:41769	MIR4781		100616315.0
HGNC:41635	MIR4782		100616208.0
HGNC:41874	MIR4783		100616187.0
HGNC:41580	MIR4784		100616378.0
HGNC:41889	MIR4785		100616364.0
HGNC:41751	MIR4786		100616417.0
HGNC:41653	MIR4787		100616138.0
HGNC:41676	MIR4788		100616281.0
HGNC:41719	MIR4789		100616395.0
HGNC:41820	MIR4790		100616334.0
HGNC:41704	MIR4791		100616291.0
HGNC:41577	MIR4792		
HGNC:41538	MIR4793		100616112.0
HGNC:41829	MIR4794		100616338.0
HGNC:41757	MIR4795		100616161.0
HGNC:41779	MIR4796		100616166.0
HGNC:41758	MIR4797		100616216.0
HGNC:41616	MIR4798		100616471.0
HGNC:41584	MIR4799		100616246.0
HGNC:41877	MIR4800		100616358.0
HGNC:41840	MIR4801		100616435.0
HGNC:41658	MIR4802		100616274.0
HGNC:41568	MIR4803		100616377.0
HGNC:41720	MIR4804		100616152.0
HGNC:43494	MIR4999		100847049.0
HGNC:43464	MIR5000		100846995.0
HGNC:43462	MIR5001		100847037.0
HGNC:43470	MIR5002		100847021.0
HGNC:43512	MIR5003		100847029.0
HGNC:43532	MIR5004		100847012.0
HGNC:43495	MIR5006		100847026.0
HGNC:43468	MIR5007		100846996.0
HGNC:43546	MIR5008		100847072.0
HGNC:43458	MIR5009		100846993.0
HGNC:43484	MIR5010		100847046.0
HGNC:43496	MIR5011		100847002.0
HGNC:41834	MIR5047		100616408.0
HGNC:43480	MIR5087		100847044.0
HGNC:43489	MIR5088		100847074.0
HGNC:43536	MIR5089		100847067.0
HGNC:43547	MIR5090		100847073.0
HGNC:43478	MIR5091		100847023.0
HGNC:43467	MIR5092		100847039.0
HGNC:43474	MIR5093		100847022.0
HGNC:43519	MIR5094		100847059.0
HGNC:41849	MIR5095		
HGNC:41611	MIR5096		
HGNC:43540	MIR5100		100847014.0
HGNC:43459	MIR5186		100847036.0
HGNC:43523	MIR5187		100847090.0
HGNC:43502	MIR5188		100847004.0
HGNC:43515	MIR5189		100847057.0
HGNC:43549	MIR5190		100847080.0
HGNC:43497	MIR5191		100847050.0
HGNC:43473	MIR5192		100847087.0
HGNC:43534	MIR5193		100847079.0
HGNC:43498	MIR5194		100847051.0
HGNC:43526	MIR5195		100847062.0
HGNC:43542	MIR5196		100847070.0
HGNC:43450	MIR5197		100846991.0
HGNC:43513	MIR5571		100847006.0
HGNC:43476	MIR5572		100847042.0
HGNC:43485	MIR5579		100847000.0
HGNC:43482	MIR5580		100847076.0
HGNC:43527	MIR5581		100847010.0
HGNC:43461	MIR5582		100847020.0
HGNC:43491	MIR5583-1		100847025.0
HGNC:43471	MIR5583-2		100846997.0
HGNC:43507	MIR5584		100847089.0
HGNC:43452	MIR5585		100847018.0
HGNC:43493	MIR5586		100847088.0
HGNC:43508	MIR5587		100847028.0
HGNC:43505	MIR5588		100847054.0
HGNC:43514	MIR5589		100847093.0
HGNC:43541	MIR5590		100847069.0
HGNC:43531	MIR5591		100847065.0
HGNC:43492	MIR5680		100847001.0
HGNC:43518	MIR5681A		100847058.0
HGNC:43538	MIR5681B		100847091.0
HGNC:43477	MIR5682		100847043.0
HGNC:43453	MIR5683		100847034.0
HGNC:43544	MIR5684		100847071.0
HGNC:43543	MIR5685		100847075.0
HGNC:43529	MIR5686		
HGNC:43457	MIR5687		100847019.0
HGNC:43463	MIR5688		100847077.0
HGNC:43479	MIR5689		100846998.0
HGNC:52007	MIR5689HG		106660610.0
HGNC:43490	MIR5690		100847048.0
HGNC:43545	MIR5691		100847015.0
HGNC:43533	MIR5692A1		100847066.0
HGNC:43466	MIR5692A2		100847038.0
HGNC:43535	MIR5692B		100847013.0
HGNC:43506	MIR5692C1		100847082.0
HGNC:43448	MIR5692C2		100847017.0
HGNC:43499	MIR5693		100847003.0
HGNC:43530	MIR5694		100847064.0
HGNC:43548	MIR5695		100847016.0
HGNC:43516	MIR5696		100847007.0
HGNC:43509	MIR5697		100847055.0
HGNC:43487	MIR5698		100847024.0
HGNC:43456	MIR5699		100847086.0
HGNC:43521	MIR5700		100847031.0
HGNC:43522	MIR5701-1		100847060.0
HGNC:43510	MIR5701-2		100847005.0
HGNC:50844	MIR5701-3		103504741.0
HGNC:43503	MIR5702		100847053.0
HGNC:43475	MIR5703		100847081.0
HGNC:43469	MIR5704		100847040.0
HGNC:43504	MIR5705		100847027.0
HGNC:43500	MIR5706		100847085.0
HGNC:43449	MIR5707		100847032.0
HGNC:43511	MIR5708		100847056.0
HGNC:49977	MIR5739		102466081.0
HGNC:49930	MIR5787		102464817.0
HGNC:50261	MIR6068		102464823.0
HGNC:50124	MIR6069		102464824.0
HGNC:49950	MIR6070		102464825.0
HGNC:50229	MIR6071		102466516.0
HGNC:50144	MIR6072		102465944.0
HGNC:50128	MIR6073		102464826.0
HGNC:50060	MIR6074		102464827.0
HGNC:50198	MIR6075		102466103.0
HGNC:50232	MIR6076		102464828.0
HGNC:50025	MIR6077		102466225.0
HGNC:50175	MIR6077-2		
HGNC:50136	MIR6078		102464829.0
HGNC:50114	MIR6079		102464830.0
HGNC:50142	MIR6080		102464831.0
HGNC:50151	MIR6081		102466518.0
HGNC:49984	MIR6082		102466953.0
HGNC:50076	MIR6083		102464832.0
HGNC:50235	MIR6084		102464833.0
HGNC:50002	MIR6085		102464834.0
HGNC:49986	MIR6086		102466519.0
HGNC:50045	MIR6087		
HGNC:50164	MIR6088		102464836.0
HGNC:50179	MIR6089		102464837.0
HGNC:50011	MIR6089-2		
HGNC:50204	MIR6090		102466104.0
HGNC:50200	MIR6124		102466906.0
HGNC:49931	MIR6125		102465133.0
HGNC:50099	MIR6126		102465134.0
HGNC:50163	MIR6127		102466615.0
HGNC:50109	MIR6128		102465135.0
HGNC:50220	MIR6129		102465137.0
HGNC:50156	MIR6130		102466967.0
HGNC:49929	MIR6131		102465138.0
HGNC:50272	MIR6132		102466616.0
HGNC:50007	MIR6133		102465139.0
HGNC:49951	MIR6134		102465140.0
HGNC:50197	MIR6165		102465141.0
HGNC:49962	MIR6499		102465246.0
HGNC:49935	MIR6500		102466656.0
HGNC:50033	MIR6501		102465248.0
HGNC:50062	MIR6502		102465249.0
HGNC:49968	MIR6503		102465250.0
HGNC:49976	MIR6504		102465251.0
HGNC:50104	MIR6505		102466657.0
HGNC:50158	MIR6506		102465252.0
HGNC:50199	MIR6507		102465253.0
HGNC:50217	MIR6508		102466972.0
HGNC:50207	MIR6509		102465254.0
HGNC:50101	MIR6510		102466658.0
HGNC:50119	MIR6511A1		102466268.0
HGNC:50150	MIR6511A2		102466812.0
HGNC:50265	MIR6511A3		102465683.0
HGNC:50188	MIR6511A4		102465684.0
HGNC:50228	MIR6511B1		102465429.0
HGNC:50230	MIR6511B2		102465985.0
HGNC:50259	MIR6512		102465255.0
HGNC:50247	MIR6513		102465256.0
HGNC:50147	MIR6514		102465257.0
HGNC:50227	MIR6515		102466659.0
HGNC:50233	MIR6516		102466864.0
HGNC:54165	MIR6529		113839522.0
HGNC:49996	MIR6715A		102466189.0
HGNC:50249	MIR6715B		102465427.0
HGNC:50048	MIR6716		102466719.0
HGNC:50000	MIR6717		102465428.0
HGNC:50195	MIR6718		102465430.0
HGNC:50012	MIR6719		102465974.0
HGNC:50032	MIR6720		102466720.0
HGNC:50049	MIR6721		102466190.0
HGNC:49927	MIR6722		102465431.0
HGNC:50152	MIR6723		
HGNC:50837	MIR6724-1		102465433.0
HGNC:50832	MIR6724-2		103504727.0
HGNC:50842	MIR6724-3		103504739.0
HGNC:50830	MIR6724-4		103504733.0
HGNC:50009	MIR6726		102465434.0
HGNC:50171	MIR6727		102465435.0
HGNC:49961	MIR6728		102465436.0
HGNC:50103	MIR6729		102466982.0
HGNC:50222	MIR6730		102466722.0
HGNC:50036	MIR6731		102465437.0
HGNC:50066	MIR6732		102465438.0
HGNC:50239	MIR6733		102465439.0
HGNC:50219	MIR6734		102466723.0
HGNC:50126	MIR6735		102465440.0
HGNC:50072	MIR6736		102466191.0
HGNC:50273	MIR6737		102465441.0
HGNC:49939	MIR6738		102465442.0
HGNC:50165	MIR6739		102466724.0
HGNC:50082	MIR6740		102465443.0
HGNC:50004	MIR6741		102466270.0
HGNC:50090	MIR6742		102465444.0
HGNC:50008	MIR6743		102465445.0
HGNC:50051	MIR6744		102466725.0
HGNC:50106	MIR6745		102466726.0
HGNC:49925	MIR6746		102465446.0
HGNC:50027	MIR6747		102465447.0
HGNC:50141	MIR6748		102465448.0
HGNC:50087	MIR6749		102466727.0
HGNC:49965	MIR6750		102466192.0
HGNC:49983	MIR6751		102465449.0
HGNC:50020	MIR6752		102465450.0
HGNC:50255	MIR6753		102465451.0
HGNC:50203	MIR6754		102466728.0
HGNC:50224	MIR6755		102465452.0
HGNC:49974	MIR6756		102465453.0
HGNC:50160	MIR6757		102466193.0
HGNC:50038	MIR6758		102465454.0
HGNC:50063	MIR6759		102466729.0
HGNC:49955	MIR6760		102465455.0
HGNC:49949	MIR6761		102465456.0
HGNC:50168	MIR6762		102465457.0
HGNC:50139	MIR6763		102465975.0
HGNC:49994	MIR6764		102466730.0
HGNC:50030	MIR6765		102465458.0
HGNC:49941	MIR6766		102466983.0
HGNC:50133	MIR6767		102465459.0
HGNC:50264	MIR6768		102465460.0
HGNC:50079	MIR6769A		102466731.0
HGNC:50016	MIR6769B		102466202.0
